,col_labels,corr_values
992,572a7f60f,0.007643487967413906
1123,73548d497,0.007644936875751967
86,e662f1672,0.007704018227461731
3702,bd308fe52,0.007753386721606664
1474,9282e1543,0.007755769013433701
3479,b3abb64d2,0.007758642096205301
2638,be83085df,0.0077638943607998565
3217,0aea1fd67,0.00780230015716005
3085,a77d3eb03,0.007805829203653817
1015,e9b117236,0.007826863118404533
2029,27a7cc0ca,0.007828089664999757
484,052a76b0f,0.00785558844724121
1632,900045349,0.007856258458828938
2213,44c06f79a,0.007873463820198243
77,4e8196700,0.00790969981585428
3288,41016a42a,0.00791393704874754
2397,ba9a5776d,0.007926972430658027
493,86610a923,0.007930838373594753
554,1529e64f6,0.007953566120854886
4433,d58172aef,0.007972099874145627
1868,4f51be24e,0.007972480893344847
186,99f466457,0.007988102944992663
4411,21bd61954,0.00801205581502399
858,b94360a3b,0.008027725979772754
996,3786d208b,0.008058225308025477
3103,7da54106c,0.008063138747355232
641,4b8bf0f83,0.008072796844003104
496,1791b43b0,0.008086642753328495
4661,103b8a033,0.008169585247008193
4452,38a5a3497,0.008173254937371314
572,b062e1a6f,0.00820903283286322
2682,3b8208d28,0.008255380751831978
3005,4c41b50ad,0.008274328755966327
4036,5b714cd7a,0.008288673445020423
1057,adc721d55,0.008317354892589062
1277,f0d5ffe06,0.008335033465312893
318,f5f97a9e8,0.008370356878741868
3,a8cb14b00,0.008395594881359667
2573,1d293a2f3,0.008411552740847272
3091,3cea34020,0.008428767894754472
2513,e9e212c6c,0.008430816907179865
3046,ae806420c,0.00846555487142302
301,1e9bdf471,0.008482112050912262
4021,9f5a3b3c0,0.008507690670634815
2207,8988e8da5,0.008534781962511857
2212,63f493dba,0.008542893599345094
2321,fed5f4046,0.008555757260990277
4174,e9b5b8919,0.008558772407129505
870,cfa552462,0.008574539837859193
2463,ecbd077d0,0.008576792522187132
3775,6dcd9e752,0.008578644637801763
311,5a88b7f01,0.008620105702243511
81,ee7e4581d,0.008622174445553982
3361,78b3125cf,0.008669078035964964
946,fc0e5130b,0.008687761588227375
652,2d8145a79,0.008698234856068451
1754,3519bf4a4,0.00872529154218918
2391,b9f75e4aa,0.00874829163184203
734,548c02798,0.008752123657846061
3058,3a7771f56,0.008756256380774574
3979,e71a0278c,0.008769826094163137
328,2ca23426b,0.0087882849869077
4199,dd48ed481,0.008816144164169839
3665,22b7e449b,0.00882599763060411
3637,f8a437c00,0.008826351127527112
2612,1bc285a83,0.00884902895496936
3856,f423cf205,0.008854036669058565
1317,9a5cd5171,0.00886574960132994
3565,6e598606d,0.008891121194878022
2323,7b922ea8b,0.00891158330482929
1155,693972ceb,0.008958366972939471
2333,4366865e6,0.00899354887036231
2516,4fe8154c8,0.00904654048592338
481,a31ba11e6,0.009049143401873948
970,25968f96e,0.009070060122625546
3175,a3c187bb0,0.009089022351909486
1681,3187cfde0,0.009107540018116445
3983,5b233cf72,0.009115400283575364
4491,4a9abd788,0.009128467530920193
2836,c85a3dcc4,0.009132038098390473
917,946d16369,0.00913270431461073
2806,5a3e3608f,0.009149085259290021
4171,8a7fc9154,0.009158785838179324
1394,bdadd6c34,0.009180116580997601
4158,82f194d54,0.009189444417669147
776,d9dc805dd,0.009197177947902953
1218,22b3e64c8,0.009205336210927376
3948,16c5d9c01,0.009205336210927376
977,ca85585ce,0.009248425463406106
12,8d6c2a0b2,0.009262927893552028
31,92b13ebba,0.009266983872662579
1326,83e3e2e60,0.009273153634955662
2905,c436c7e73,0.009295088315944021
1226,f9a30f20a,0.009310074549610494
1193,4c256f2f9,0.009310074549610494
2731,3f8614071,0.009311276365940136
3512,01005e5de,0.009333071218540068
1711,fb5a3097e,0.009334277575144224
4440,acff85649,0.00933478921122314
1262,0f6386200,0.009460446045246552
2552,e679b8085,0.009496276040602705
2091,0d9e887bf,0.009532787988458018
1253,313237030,0.009545147680103507
4712,7ad6b38bd,0.009560215397402372
2299,f0bb6139d,0.00958846447845824
174,b495b7492,0.009615085312376497
1692,36d75938f,0.009650512208512896
1053,6f53aee73,0.009653581338392322
4723,d45fd5508,0.0096544541630254
998,1b48a4b5b,0.00965540384236764
469,eab76d815,0.009659728555197094
2613,51c250e53,0.009679912922340135
4593,9ed0e6ddb,0.009686448492950028
3855,94ac25570,0.009689570473855562
2052,b39f565d4,0.009700311392586572
4187,02827212f,0.009702172117598634
2410,12491af5d,0.009716166548401833
364,9abaeaeba,0.009734846700936472
1562,de7063efa,0.009756651718716158
703,4f325b517,0.00976166938939055
398,d481882a1,0.009763048365829839
4648,dc5ba677f,0.009787215870278032
1721,2b822ae10,0.009788734000987332
1986,faf7285a1,0.009803829136460603
2189,6804b5b03,0.009824699235895445
2861,cc7fb2857,0.009845403836213098
3183,6fc3be3e7,0.009869598867687795
2865,632fed345,0.0098732739785741
1906,0bb06f4b5,0.009878653775307987
1741,024480f48,0.009885995552957027
3116,42481ff40,0.00989953078160038
3972,b7f26c1f7,0.009914068613763403
2953,235b8beac,0.009914286388643176
3590,8706aa459,0.009925889543833895
2315,b9e8c09d1,0.00992803887188797
3435,af1e16c95,0.009938447775568387
4550,ae3aa1abd,0.009965154080789856
2587,0d6d7ec0b,0.010004807832326702
1022,a3316961d,0.01000898812258288
2031,addb3f3eb,0.010051133818044733
4522,b4e462a2f,0.010053108345629223
2301,b80f3eab2,0.010064680903766087
3481,a029667de,0.010084097121279174
1060,4fcacc0d8,0.01009009431810251
2688,eca6cc5fd,0.01011806716038745
3283,5c0b5d1d4,0.010125665976719721
1595,b794c5b62,0.010166803161086688
2055,09c81e679,0.010185620218386827
2582,8ab6f5695,0.010199512240854499
701,cea37bfb1,0.010211089487686434
511,29bf806d6,0.010227548502261232
2821,ff65215db,0.010246123136933032
4601,310e1ede9,0.010271620235121319
4728,3a13ed79a,0.010294884797118256
3087,ff793343c,0.010300692293309667
4376,a1cd7b681,0.010318915641236243
4239,e438105db,0.010319407163035744
324,65000b269,0.010320771443081144
1543,341daa7d1,0.010347513134429954
2377,a06b69c08,0.010362529368417323
3877,b10f15193,0.010436094838267322
990,9653c119c,0.010439426224874267
1669,b1c5346c4,0.010464652697791581
2976,a1b169a3a,0.010465448854940784
2891,37c0a4deb,0.01046913053371446
202,d6033b6eb,0.010514565444466351
3413,5b9dfbf38,0.010529338008995982
618,018f23166,0.010546686826536632
4425,06be6c2bb,0.010550585885276442
2440,a7ac690a8,0.010551360460603381
1775,cb5587baa,0.010552420642320063
3503,5807de036,0.010559651255770778
3057,bae4f747c,0.010570825443959535
4051,b6336ff10,0.010571443696208351
693,1c476fda5,0.010625993204127581
436,737d43535,0.010638652536429465
1141,4d2c7622d,0.010642137427290633
4202,9855c78bb,0.010684118576572034
3717,c976a87ad,0.010699248238141366
3658,0d1af7370,0.010734155892819328
3268,6c7278ead,0.010757178683158938
4724,a165f5761,0.010798603759145256
2429,6b0c3789e,0.010858515010332007
4542,066566b35,0.010863700556883238
4238,6f44294b2,0.010866506218465573
4084,74f3ac6af,0.010884853122178224
4212,8cdaeadb5,0.010940111198528031
3181,dbb8e3055,0.010942028063269769
907,3bfeee88d,0.010972635444759557
2198,abacb53a3,0.010989241545695345
112,563d2f09a,0.011054669339136174
4651,f1ab19e7a,0.011084807510629995
2253,1e679a59d,0.011101279179074438
1706,c1ad8b95a,0.011104396276958792
2206,685059fcd,0.011105563811327162
1551,abc207b83,0.011113482322900499
2335,8cd9be80e,0.011115651752947464
1314,6bee3733e,0.01113911322147221
4458,190db8488,0.011141624891472936
2005,f7b2550f2,0.011141847008314157
1854,6cf2d8705,0.011143595132461558
1832,58007f90b,0.011144022933159118
768,1655bb8bb,0.011148814273158567
1673,955028f58,0.011161064179930874
3663,46ba3a162,0.011193177688947585
1227,b36a21d49,0.011197258761139197
2030,2135fa05a,0.011198376221920988
1735,3be3c049e,0.011207986956325387
3424,5a99d7f30,0.011215525286909545
4130,5291be544,0.01122122327249846
2667,721c60041,0.01122957246395835
3612,1835531cd,0.01126265739221646
4505,a8e607456,0.011282185591350696
1440,7b5650f35,0.011282899259526023
4014,aba01a001,0.011289003417463314
1161,6cd62da62,0.011314094471215527
1418,1084e5813,0.01135492661590249
3208,14b9eadef,0.011372045253199655
2019,71aae7896,0.011383514381078838
3816,adb64ff71,0.011389614758958395
2200,aa37f9855,0.011400847132253849
2531,724b993fd,0.011405732526719592
2405,78947b2ad,0.011420853766815352
1,0deb4b6a8,0.011424264361816039
1795,1435ecf6b,0.011435645014157517
504,e803a2db0,0.011463283952119386
1488,04ef53271,0.01147862387531899
4394,29181e29a,0.011522757714838638
256,437ff8730,0.011690359046057131
3332,c928b4b74,0.011735604988945962
3543,aafb4ec55,0.011736172066162362
3917,a1db86e3b,0.011808522745785198
3808,784b9525e,0.011812157084818314
3340,afc17ad79,0.011812157084818314
4438,27998d0f4,0.011814269539409878
2354,425c08bf3,0.011842226501967548
3469,da59aa67e,0.011851440756441317
4119,a0d77f495,0.011875563653316601
3052,83fc7f74c,0.011924072507059891
2143,1a382b105,0.011929106920037453
1281,caa272114,0.011935445156242723
707,be3b11d9b,0.011979471356015573
2789,eb19e8d63,0.01199014560001766
275,87ba106d3,0.012018353202133404
2840,7a27eda46,0.012031111650140801
2217,518b5da24,0.012062734416730931
4278,df443d0ce,0.012075188890698077
1729,d30ff01f8,0.01208081879962705
1196,c036f4785,0.012122399967059438
1945,c3c3f66ff,0.012124212717299243
3776,d00c96876,0.012125865429461855
1336,f65d1049f,0.01214046107025781
2948,279d380ce,0.01215980760393903
2411,ecd359300,0.012176027053468434
1494,989d6e0f5,0.012182891239195713
2237,c95423453,0.012189529556991104
1624,567d2715c,0.012213960215627491
23,68b647452,0.012243015278945637
4178,84d4d30b8,0.012244771265583352
2318,1c6e8a5c1,0.012262619658737432
3122,0b1560062,0.01227356517443758
2428,678b3f377,0.012308782345210713
954,4ad6d935d,0.012365478363738917
626,4cbc12381,0.012380527281907588
4336,d08c4204c,0.012386661197953631
4205,844df03d7,0.012422308103986613
2244,e25a65f3d,0.012433399573534435
4,2f0771a37,0.01245303530706047
2765,2386963e4,0.012455479135218016
2651,950f2c435,0.012458581679409947
4428,2c5819699,0.012464668355844324
3980,870bab627,0.012498775082852088
2835,256640de9,0.012526276978370431
4687,fb42abc0d,0.012531537958586886
1726,fd8f9d6d1,0.012556193566007292
2850,8c2e787b0,0.01261515101472222
2147,9a3f53be7,0.01261515101472222
1373,d8ac7b733,0.012622150687733178
2639,a326c6a6c,0.012673033964057785
2957,17e160597,0.012694181051618174
4177,5e3c42446,0.012699041750052658
1655,db45da8ac,0.01273172362233087
1803,1ecd56251,0.012744692797555194
3635,cba573a9d,0.012751422891836055
1882,9b490abb3,0.012827611214299
3286,ae82c2c99,0.012853533504900282
955,678e2d1dd,0.012857476454784179
940,e13b0c0aa,0.012857489685979462
3088,46300e98b,0.012868848621415657
357,c2cabb902,0.012899114653973469
2654,0955b4038,0.012906626683767542
2962,54723be01,0.0129510312892271
452,a79c71dc0,0.012970824617396879
1684,ea72c62a1,0.012974465466758178
4583,1bf1406eb,0.012999191589893652
595,969d32625,0.012999191589893652
1029,170b48e6b,0.012999191589893652
3443,edad0778a,0.013031698400979815
3480,e7eb9a66b,0.013036331630761606
1491,2a3f07749,0.013037144121477802
899,c83d6b24d,0.013048335005785559
251,f18d3931b,0.013079589807447542
3676,2f0c89344,0.013106326069055088
28,bd8f989f1,0.013117719831459275
1039,c21bcefe0,0.013135786861783466
3121,cb22f8a26,0.013136812293418799
153,312832f30,0.01313911070971029
4450,f3ee6ba3c,0.013167254622764647
1416,8c0a1fa32,0.013194787076656089
2681,0e72651fe,0.013254215704332535
4568,857020d0f,0.013298919232261775
3848,6a0b386ac,0.013319527129365797
3560,bf257a3bc,0.013353398149557036
3970,e1769f3fd,0.013364818646391302
3031,2e0148f29,0.013368440619640654
3411,c7775aabf,0.013415318244282414
959,c0004231c,0.013415614222578455
1880,ea965bff6,0.01341691321221605
4016,1c2a63f01,0.013420155492482842
4563,2d065b147,0.013441949025203279
497,279f03bdc,0.013464695317374178
1349,db043a30f,0.013473078072723792
1110,ed495216f,0.013490250258441715
3490,232ecc840,0.013490747775058052
861,6760927a0,0.01349093724022351
3888,fa1dd6e8c,0.013492333336219442
629,115869b5c,0.013502210587303316
3400,44f2f419e,0.013534726072351712
3075,a2302eb5c,0.013537050816312617
545,0572565c2,0.013542974896987059
3596,f30ee55dd,0.01354810935980078
261,d5858c659,0.01357129141252622
2745,f45dd927f,0.013571301563741329
4069,d9f2406e6,0.013577555788799208
643,a960611d7,0.013588300477572455
1449,8d1a99afd,0.013602984408849864
1740,1d1759169,0.013613909693256711
4695,969caa87a,0.013616025918411654
4447,a89ab46bb,0.013625711010320122
593,009990be1,0.013673800043137943
1677,4be3996a4,0.013697447181114441
3976,a7ca43b38,0.013708432163069556
2907,7db1be063,0.013709600715882609
4607,daedcafad,0.013719428070529477
1931,9fcd078b0,0.01372654116408197
4639,7df9efba5,0.01377809654113731
2989,af31d98a6,0.013818600878659987
4516,2c339d4f2,0.013828797049405204
211,bf6f90180,0.013837098299358596
1427,ce375f93c,0.013876683204890279
3857,8d667ce31,0.013887823279293703
1195,a5dfa7a30,0.013906923858480674
4660,b961b0d59,0.013931155799955122
2370,343042ed9,0.013990695250471592
2399,87ba924b1,0.014026810269097644
1698,a403d93e5,0.014034655028356897
4288,faedddd5c,0.014042104244282406
25,ff7b471cd,0.014046342704687999
2285,6078280eb,0.014088250674575791
2894,f8a3bb673,0.014112722008777128
3360,f3901acd1,0.014118328130039569
1548,b5a25e7c9,0.014160343606170047
2670,58a1cb6eb,0.014171124875892938
4190,f74e8f13d,0.01418894055882769
1894,588106548,0.014194393954488894
4052,b8255c039,0.014240674944124336
243,b9b7f388d,0.01424354026595676
1608,474a2c5a2,0.014279326840465095
4439,f13fa756f,0.01429096443365211
1774,2e648ce4b,0.01429096443365211
1875,eb2a78609,0.014331280604561186
3294,4416cd92c,0.014346048532792173
4581,afc08501b,0.014365314435462904
4625,1f8754c4e,0.014368658934729748
3692,4cffe31c7,0.014376832368025427
995,64e483341,0.014380556006212174
2641,b136976cc,0.014412993259392453
518,7194699cd,0.014419720020259076
2294,a5874086d,0.014434989522556138
4204,0c8063d63,0.014435218279505708
1239,a1f73b0d3,0.014437728058125982
3672,a6fc6205f,0.014438550474929621
2431,f4393161a,0.014450312578248713
2023,68153d35e,0.014455165013261042
38,5d5c5ce6d,0.014504462445345537
3280,f58fb412c,0.014505985404549842
1512,8cff502b4,0.014513924218188782
4341,37a9ea8c6,0.014580573519871468
2741,03a4ccd7c,0.014584393974795296
2915,119230239,0.0146210958707887
3697,6f951302c,0.014621357897548492
1841,65cb52d6d,0.014651255013800003
3736,c00611668,0.014676379156530134
3719,36af55ef1,0.014694559507844169
3320,7f9e0d947,0.014753334329997175
3766,c8fb3c2d8,0.014758148164329946
2220,1bf2dfd4a,0.01478179006516448
4241,7cd18fa5c,0.0148258227282655
677,cb42584d1,0.014834290723745801
3674,4e26bc1ff,0.01486940102662843
429,e0271a62a,0.014870877155983371
2133,13bfe432c,0.01487114360707963
3059,6dd2090e5,0.014899952570142426
4259,f5c5884de,0.014942901082616106
1225,d7334935b,0.014969639955082414
3777,1b01ba505,0.015009166033050244
560,202acf9bd,0.015021902948509316
3330,4c48708d8,0.01504116351318548
2460,009319104,0.01504676534289995
2221,882a3da34,0.015064887713183515
3169,465717e24,0.01506503146110608
3993,12adc9937,0.015088761997496343
4379,04a22f489,0.015092917136871047
778,c65451871,0.015100715843460163
1566,2d60e2f7a,0.015110645391891196
2755,718ce36a5,0.01511243912052321
830,99ea04b86,0.01511529426243743
3838,2028e022d,0.015150836797195135
3060,06d24b818,0.01516786506192218
2070,9381024b7,0.015168572784680243
3678,cd27ccedf,0.015207941793952663
2680,ef548a810,0.015252975298982311
3631,81aafdb57,0.015263039964177365
1956,b0095ae64,0.015264391212367228
2767,7de39a7eb,0.015266862812299758
115,7b58c8e37,0.015297657460326351
4321,c5a231d81,0.01529892468078933
2075,3516308ea,0.015309742996623459
1084,6b6cd5719,0.015313709542515243
3403,a257e4bb9,0.01536911651387837
4007,c8306d5b6,0.015380823795398811
2297,a8e15505d,0.015391507053608295
2637,b0e2acd8e,0.015398130542560536
4466,b74ef4294,0.015445249286354075
2487,b4a4a4df8,0.015469231524071132
3878,4fa02e1a8,0.015475592509658681
3601,4e06c5c6d,0.01547741127599765
2132,d15a325c1,0.01547773943700526
636,055232767,0.015491796502722999
4222,a355497ac,0.01550096520507997
2292,3eefaafea,0.015502649150523238
3377,9702d7cc1,0.015625491221299477
2016,ee39f2138,0.01564985224127459
548,0231f07ed,0.015662091619854605
4107,275c5ddfa,0.01566420042971966
746,8405c17e7,0.01566420042971966
544,78f7fcebd,0.01566420042971966
3613,19873fe8a,0.01566420042971966
3921,e9235250f,0.01566420042971966
820,0c8e0cd38,0.01566420042971966
2241,7c030bead,0.01566420042971966
1612,45713ba5f,0.01566420042971966
1606,d83a59765,0.01566420042971966
2776,a0a622723,0.01566420042971966
4284,eb0c32768,0.01566420042971966
3833,2a7a88ed3,0.01566420042971966
2110,5619c1297,0.01566420042971966
2792,97b387235,0.01566420042971966
2837,210f2139a,0.01566420042971966
2382,d204300f2,0.01566420042971966
68,e90ed19da,0.01566420042971966
2870,949825372,0.01566420042971966
4573,e592c0185,0.015685892969997818
3063,be4729cb7,0.015701119352651418
2642,8fd2fadca,0.015711464013733436
2465,5910a3154,0.01577801732039237
2885,e4e9c8cc6,0.015823154774749708
2904,3dd64f4c4,0.015845255345610373
114,7ee833549,0.015861489036445766
2977,fdd07cac1,0.015863805213062618
3505,282cfe2ad,0.015880614816688714
1117,dca3856ad,0.015908338106672564
2599,090dfb7e2,0.0159136990888107
1344,07a53f839,0.015920037619036022
1094,f06078487,0.015957005611922023
2069,62f61f246,0.015958145954228804
470,6c3d38537,0.016059799376946193
3317,8dbd95b8d,0.016070868382424656
4483,d15e80536,0.01607299393678974
4281,b719c867c,0.01607359727578344
4700,841704460,0.01609050927390525
3724,d49b0b346,0.01613593879001118
659,1d9078f84,0.016138835168988834
3499,e84c67382,0.016213967482826008
3035,67e6c62b9,0.016233173499443154
1864,15b0fe826,0.016242836119427662
668,4b2316bd5,0.016256042231623483
3190,cbd0256fb,0.01628135606278958
1278,aeef86cf2,0.01635155645651823
1399,bbd16b7a0,0.016356322650910388
1402,99463829b,0.016405707653742968
2716,b77c707ef,0.01642688718077894
1454,fc34bcb91,0.0164369963534291
1170,1ced7f0b4,0.01645176733087028
2043,e9375ad86,0.016456520096168797
2873,8a6b9a2ed,0.016502184232003097
3434,fb8395d97,0.016508562434400322
1656,a3aaa5247,0.016552080267389815
2684,e0bb9cf0b,0.016583234754729875
3571,9aeec78c5,0.016588456828763386
2949,1beb0ce65,0.016619520871429108
930,1aeed6f70,0.01667888142071816
1063,05c276b21,0.016718664819229467
2826,1d6069c98,0.016718870963050466
2419,1c62e29a7,0.016756332036681826
2875,4b1d463d7,0.016763867100744553
1736,0d7692145,0.01676589719119168
3455,a4151c1dc,0.01680874542778875
1614,533d88707,0.016824824467016157
646,1d0affea2,0.01686287252798201
2886,a8b66bc96,0.01686287252798201
3703,9616802bb,0.016908468049168988
3180,38bbaa62d,0.016919177327526486
2218,089ff7bcb,0.017015670740015663
3017,4a20b79b4,0.017016431321822095
1205,d77583e88,0.017021702934517838
3971,6240a7bd9,0.017025561387248065
4240,bfab69d22,0.017059766426639946
3194,d0e4129cb,0.017060711612161234
1250,193a81dce,0.017080427604226744
2196,1452bcc63,0.01708359269045635
3482,a84cbdab5,0.017087711697670236
3822,0e1921717,0.017091026049337214
1892,ad57dea17,0.01710121109155557
3755,307ab31b9,0.017119575123216584
79,9ca0eee11,0.017131649986896466
2416,6b725e99b,0.01713571012079445
399,3b67e9641,0.017141262960631638
2608,7e09648c9,0.017188725137218374
1447,8966b4eee,0.017188725137218374
4269,85fe78c6c,0.01720406728581057
3049,71b637714,0.01733419505205604
2324,9ea98e87e,0.01733419505205604
2125,4f0b30912,0.017362440387114965
3908,e7e41bbde,0.0173988077338522
3751,e39963089,0.01741356225399799
4115,aacffd2f4,0.017478775253406936
1840,fa5044e9e,0.01749949032226362
3599,bf89fac56,0.017552810520642795
859,616be0c3e,0.017560968082722048
3999,7b6e769e4,0.01756554390789891
4109,82d27bc16,0.01759047619311501
4613,4c7768bff,0.017601891647262995
1557,5d4b3b236,0.017602521254447147
1852,e33cc4561,0.01761931608513786
1973,1ad24da13,0.01763979184055889
3743,5522157d7,0.017653372145530144
2500,99fe351ec,0.01765352789723389
242,1ff6be905,0.017656914808709363
1437,1a6d13c4a,0.017658453422387307
2222,8c549c040,0.017662754794760874
3616,be6c5d3cc,0.017698761355272208
880,c16bf5841,0.017730772262355126
2503,d5d85bc77,0.017747963805510608
4256,007ee91d1,0.01777589240406133
743,e3846e931,0.017829551036738597
1421,686d60d8a,0.017908751017996157
1717,26f222d6d,0.017945124306856377
535,8984e4066,0.01794536298957473
2545,a2a1fc349,0.018004981989700165
4160,7c1af7bbb,0.01805705709383989
522,79911bfa5,0.018058317629215476
4357,05b0f3e9a,0.01806310670404185
1052,31f72667c,0.018079214071793245
809,c6dee6d5b,0.018105481712628733
3589,24c41bd80,0.018152777460983035
1513,16be01500,0.018194098071883075
857,49ca7ff2e,0.018195561160605486
1260,227ff4085,0.018202870400363
1050,9a1d8054b,0.018291022403428805
4665,1de239e78,0.01829327289396205
1693,5d80001c0,0.01832803287301499
2679,a9099e3b6,0.018334504346861482
1980,baa676f41,0.01836033884877155
3275,65ee014d6,0.01838024940109907
3219,ef6e31d6b,0.01841542598123953
3959,453128993,0.018459917124798716
1762,f0eee77af,0.018489814724173555
2965,17a6e2978,0.01849431413841678
4142,d9aa1935e,0.018520336673337846
4658,c283d4609,0.018533798559590007
3707,051410e3d,0.018550031252400262
2558,400e9303d,0.01856836658396229
1461,8f76eb6e5,0.01859383357641148
2996,949ef0753,0.01859647009385644
3468,e7c0a50e8,0.01863488850656145
2538,9509f66b0,0.018636499041140012
4414,46b02f955,0.018638781630170395
1362,ffca57b7b,0.018659104860452216
526,2b5c2a7ad,0.018689797596891777
3711,2f7b3364a,0.01869209082043229
931,aa2e796b4,0.018724887437904108
3603,42451bcbf,0.01875944691711167
1797,7aaefdfd7,0.018855398033322007
1953,0ff32eb98,0.018868371292393875
3475,319e171fb,0.018899451335709305
635,81c060fb9,0.018969737818264724
105,c377b9acf,0.019003647497836496
3582,2645d1a55,0.019017873109116845
1750,5f341a818,0.019049599806924174
3718,8016c4470,0.019050740047140472
445,e851264a5,0.019050740047140472
4337,49e68fdb9,0.01905472073860187
2228,398cdc105,0.019082747151223923
3354,da3b0b5bb,0.019112719613913472
1660,3305c8063,0.01912172165017201
3271,885cde177,0.019130463613959134
1688,55c3e1c4e,0.019200635707391358
1899,e9770863c,0.01920784755516515
4489,556331be8,0.019248579131319696
366,47cd6e6e4,0.019259907150595522
2287,2eaf9a838,0.019267047061484247
1539,12a00890f,0.019268454144255206
1559,0c5eaf8a7,0.019271854317693723
3846,b91632873,0.019271854317693723
2743,71c2f04c9,0.01929253389586711
4391,4302b67ec,0.019347309720259026
4299,7b672b310,0.019411547494043165
3502,56b9c3eb3,0.019412982271173475
45,80b14398e,0.01942184736394955
2700,a765da8bc,0.019442334861752703
3289,912836770,0.019442334861752703
3830,34d3715d5,0.01945911646973477
1523,e03733f56,0.019515101469912508
1580,c3726f249,0.019531619669246613
4549,f0aec6c6b,0.019534921156800125
3158,c30399758,0.01956050565756728
1303,d7f15a3ad,0.01956352664809884
1689,d75793f21,0.01957459555892012
2360,9a2b0a8be,0.019625411206644117
2387,02dd79dd2,0.01964965394947296
3258,eb058a6c1,0.019658079861022568
4296,ca7ea80a3,0.019662954344579354
876,c624e6627,0.019715863720414548
4041,6d9ed0315,0.019769015294656998
1004,85d409e21,0.019769420521346965
3952,36dbda4f6,0.01977227082473529
4637,7f38dafa6,0.019778542416556306
4714,8f55955dc,0.019778880781300193
2254,32313055b,0.019793918609575623
312,5985f4c31,0.019795092921425988
2970,1cec80910,0.019894034233815187
1801,57276ea06,0.019943103768357034
2146,86323e98a,0.019964707100969724
1511,b612f9b7e,0.019972915945554413
2611,b7d2baa45,0.01998504910583118
1116,460744630,0.019993193351901566
1128,38e6b2fc1,0.020001499086566586
1392,ad7140414,0.020030193404955866
2704,7e473a0c9,0.02004510495667796
4471,92f32943a,0.020064871270260097
3814,2fc60d4d9,0.020067520358001013
2014,6ab79c2fe,0.020090378877458397
3974,f0bdb14ad,0.020125347313695145
2199,289e5ecc3,0.020172916549607397
503,b07303fc6,0.02017958658628075
2457,9535efa4c,0.020191224179467757
4282,9108ee25c,0.020215023307213854
4513,c47340d97,0.02026804197382144
1682,155f1b1e5,0.020293650710587675
4701,ea5ed6ff7,0.020300697130053308
976,e3c802dfd,0.020313953594603154
3922,e62cdafcf,0.02038992766847102
2747,3de2a9e0d,0.020402291875451124
1503,157c8b45f,0.02049918529974111
343,0b26c77a9,0.02052890559283507
13,4681de4fd,0.020583504496185373
1325,d974e8584,0.02059557930640158
1156,6cf7644e0,0.02060373417112143
588,d30f53496,0.020615487162036462
4454,bca395b73,0.020631089743827605
1229,a8f80f111,0.020661976015029858
3160,b22eb2036,0.020698683041158746
2871,58ed8fb53,0.020703798951540852
2839,6a542a40a,0.02070968187196483
1842,05f54f417,0.020730011587399576
2849,5cab25704,0.020755575263850374
3863,8c2fd48f8,0.02076304136768864
3693,a1d11c496,0.020810181872306932
4380,a0b0a7dbf,0.020908619213941514
1937,e769ee40d,0.020918821557477603
4371,e1ccfad87,0.020960482276866015
529,9f5f58e61,0.021061439530020314
3853,5d9f43278,0.021076609731227085
4287,0fb0d19af,0.02109264099696545
2386,fc4a873e0,0.02110166227179935
1032,23c3f4cd9,0.021111372066289564
4610,ff1551a48,0.021121833616508188
4713,c901e7df1,0.021139742257709294
3926,dbf75ea9f,0.02116087313022918
4211,4e22de94f,0.02117043615996748
1812,5030aed26,0.021182225908246692
1274,dd84964c8,0.021185259841766637
2784,47e969ba0,0.021204193762340968
4033,5c6487af1,0.02120998524901248
4408,b8f039d1c,0.02125043649442189
376,935ca66a9,0.021255186388177756
171,851697562,0.021265239520050497
1235,b02dfb243,0.021270828958906002
4066,314396b31,0.02135351534025765
1114,495fe6539,0.02136231342320617
3982,fd1620403,0.021371418809312853
2057,d9db07d68,0.02137932574664711
4307,ccd2ef877,0.021381823720324496
1066,04dc93c58,0.021383492641429892
2415,9c404d218,0.021441262812701943
2800,c61dd62d9,0.021450181241456322
2944,ded346ef9,0.021479347274708196
2450,9c720c580,0.021487547782837204
3345,0e931cdd3,0.021528720508363037
3128,526a2282d,0.02159302264126779
4548,b850c3e18,0.02159501724247968
2034,2fc5bfa65,0.021617037299652087
543,dea4edd89,0.021640104531250894
3598,7cc424ffd,0.021640104531250894
4148,af1005a4f,0.021640104531250894
1922,578cf246c,0.021640104531250894
1610,44b0a78e7,0.021640104531250894
3177,33ed23348,0.021640104531250894
3614,22c933b9b,0.021640104531250894
936,acd155589,0.021640104531250894
309,34d3974de,0.021640104531250894
4434,3fa6c395f,0.02171849395593026
765,b2541a277,0.021771955470852193
4443,320931ca8,0.021783301558816765
1143,ca58e6370,0.021875941709957644
2853,1b41fe545,0.021896400093709648
2082,58e056e12,0.021903120341408684
656,d12e33ef1,0.021941059177188756
2164,61483a9da,0.022045223924641078
4373,78865d76b,0.022196319215493508
1786,08984f627,0.022199605508481626
2655,9751dccde,0.02221107086821536
3251,d233c64b4,0.022214266507707955
4719,2a1f6c7f9,0.022224394200462474
3517,cd180af53,0.022225665891818378
75,603e85eb7,0.022290646130386192
2770,232356685,0.02229481903202072
1485,159eb4fbc,0.022301815424962623
